GAME_ID,SEASON_ID,PLAYER_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,NAME,HOME,OPP,OPP_ID
0021800016,22018,1627742,2018-10-18,LAL @ POR,L,28,7,15,0.467,0,4,0.0,2,4,0.5,1,3,4,1,2,1,1,0,16,4,1,Brandon Ingram,0,POR,1610612757
0021800035,22018,1627742,2018-10-20,LAL vs. HOU,L,29,5,8,0.625,0,1,0.0,2,2,1.0,2,2,4,0,1,1,3,4,12,-1,1,Brandon Ingram,1,HOU,1610612745
0021800093,22018,1627742,2018-10-29,LAL @ MIN,L,25,9,18,0.5,3,5,0.6,3,4,0.75,3,2,5,2,0,3,4,5,24,3,1,Brandon Ingram,0,MIN,1610612750
0021800109,22018,1627742,2018-10-31,LAL vs. DAL,W,31,6,16,0.375,1,1,1.0,4,6,0.667,0,3,3,1,1,0,3,5,17,9,1,Brandon Ingram,1,DAL,1610612742
0021800132,22018,1627742,2018-11-03,LAL @ POR,W,33,3,10,0.3,0,0,0.0,2,4,0.5,0,6,6,0,1,0,3,2,8,-13,1,Brandon Ingram,0,POR,1610612757
0021800139,22018,1627742,2018-11-04,LAL vs. TOR,L,34,7,11,0.636,0,1,0.0,2,3,0.667,0,1,1,3,0,1,1,2,16,1,1,Brandon Ingram,1,TOR,1610612761
0021800162,22018,1627742,2018-11-07,LAL vs. MIN,W,35,8,14,0.571,2,3,0.667,2,2,1.0,1,4,5,6,1,2,3,2,20,-2,1,Brandon Ingram,1,MIN,1610612750
0021800183,22018,1627742,2018-11-10,LAL @ SAC,W,30,5,17,0.294,0,2,0.0,2,2,1.0,2,6,8,2,0,0,0,4,12,2,1,Brandon Ingram,0,SAC,1610612758
0021800189,22018,1627742,2018-11-11,LAL vs. ATL,W,29,3,8,0.375,0,0,0.0,4,6,0.667,0,3,3,1,0,1,6,3,10,12,1,Brandon Ingram,1,ATL,1610612737
0021800212,22018,1627742,2018-11-14,LAL vs. POR,W,32,6,15,0.4,1,3,0.333,4,5,0.8,0,2,2,4,1,0,0,2,17,0,1,Brandon Ingram,1,POR,1610612757
0021800227,22018,1627742,2018-11-17,LAL @ ORL,L,34,7,13,0.538,0,2,0.0,3,4,0.75,0,6,6,7,0,0,0,1,17,-7,1,Brandon Ingram,0,ORL,1610612753
0021800235,22018,1627742,2018-11-18,LAL @ MIA,W,36,6,15,0.4,0,1,0.0,1,1,1.0,1,6,7,1,0,1,1,2,13,7,1,Brandon Ingram,0,MIA,1610612748
0021800256,22018,1627742,2018-11-21,LAL @ CLE,W,36,5,10,0.5,1,1,1.0,3,6,0.5,1,2,3,3,0,0,2,3,14,15,1,Brandon Ingram,0,CLE,1610612739
0021800278,22018,1627742,2018-11-23,LAL vs. UTA,W,37,8,14,0.571,2,3,0.667,6,10,0.6,0,6,6,0,2,0,6,3,24,10,1,Brandon Ingram,1,UTA,1610612762
0021800286,22018,1627742,2018-11-25,LAL vs. ORL,L,31,7,14,0.5,0,2,0.0,3,5,0.6,1,5,6,1,2,0,5,4,17,8,1,Brandon Ingram,1,ORL,1610612753
0021800304,22018,1627742,2018-11-27,LAL @ DEN,L,30,6,10,0.6,0,1,0.0,2,4,0.5,0,2,2,2,1,0,1,4,14,-19,1,Brandon Ingram,0,DEN,1610612743
0021800317,22018,1627742,2018-11-29,LAL vs. IND,W,31,6,15,0.4,0,2,0.0,2,5,0.4,0,1,1,3,1,3,1,2,14,-12,1,Brandon Ingram,1,IND,1610612754
0021800328,22018,1627742,2018-11-30,LAL vs. DAL,W,40,7,16,0.438,0,1,0.0,5,8,0.625,0,4,4,4,1,0,2,5,19,9,1,Brandon Ingram,1,DAL,1610612742
0021800337,22018,1627742,2018-12-02,LAL vs. PHX,W,28,5,10,0.5,1,1,1.0,4,7,0.571,2,2,4,2,0,0,3,2,15,8,1,Brandon Ingram,1,PHX,1610612756
0021800364,22018,1627742,2018-12-05,LAL vs. SAS,W,5,2,2,1.0,0,0,0.0,1,3,0.333,0,0,0,0,0,1,0,1,5,4,1,Brandon Ingram,1,SAS,1610612759
0021800478,22018,1627742,2018-12-21,LAL vs. NOP,W,33,6,14,0.429,0,2,0.0,6,8,0.75,2,5,7,2,1,0,2,1,18,16,1,Brandon Ingram,1,NOP,1610612740
0021800496,22018,1627742,2018-12-23,LAL vs. MEM,L,37,8,15,0.533,1,3,0.333,3,6,0.5,0,4,4,3,0,0,2,2,20,-2,1,Brandon Ingram,1,MEM,1610612763
0021800500,22018,1627742,2018-12-25,LAL @ GSW,W,24,4,9,0.444,1,3,0.333,5,6,0.833,0,2,2,2,0,0,2,4,14,13,1,Brandon Ingram,0,GSW,1610612744
0021800514,22018,1627742,2018-12-27,LAL @ SAC,L,38,8,19,0.421,1,4,0.25,5,8,0.625,2,1,3,2,1,2,5,1,22,7,1,Brandon Ingram,0,SAC,1610612758
0021800526,22018,1627742,2018-12-28,LAL vs. LAC,L,33,5,12,0.417,1,2,0.5,6,12,0.5,0,7,7,0,0,0,1,5,17,1,1,Brandon Ingram,1,LAC,1610612746
0021800541,22018,1627742,2018-12-30,LAL vs. SAC,W,39,9,13,0.692,1,3,0.333,2,4,0.5,1,6,7,9,1,2,3,1,21,16,1,Brandon Ingram,1,SAC,1610612758
0021800562,22018,1627742,2019-01-02,LAL vs. OKC,L,41,8,21,0.381,0,2,0.0,1,2,0.5,1,10,11,5,0,1,4,3,17,-15,1,Brandon Ingram,1,OKC,1610612760
0021800574,22018,1627742,2019-01-04,LAL vs. NYK,L,37,8,21,0.381,0,2,0.0,5,5,1.0,0,9,9,3,1,0,5,3,21,-2,1,Brandon Ingram,1,NYK,1610612752
0021800585,22018,1627742,2019-01-06,LAL @ MIN,L,25,5,16,0.313,0,0,0.0,3,5,0.6,2,3,5,1,0,2,3,2,13,-21,1,Brandon Ingram,0,MIN,1610612750
0021800596,22018,1627742,2019-01-07,LAL @ DAL,W,37,12,21,0.571,0,0,0.0,5,7,0.714,1,2,3,6,2,0,2,4,29,14,1,Brandon Ingram,0,DAL,1610612742
0021800616,22018,1627742,2019-01-09,LAL vs. DET,W,30,4,10,0.4,0,0,0.0,2,4,0.5,3,6,9,6,0,0,3,1,10,-1,1,Brandon Ingram,1,DET,1610612765
0021800627,22018,1627742,2019-01-11,LAL @ UTA,L,35,6,11,0.545,1,1,1.0,2,6,0.333,0,5,5,0,0,1,3,0,15,-19,1,Brandon Ingram,0,UTA,1610612762
0021800644,22018,1627742,2019-01-13,LAL vs. CLE,L,40,8,14,0.571,1,2,0.5,5,8,0.625,3,4,7,2,0,0,2,2,22,-13,1,Brandon Ingram,1,CLE,1610612739
0021800656,22018,1627742,2019-01-15,LAL vs. CHI,W,40,7,13,0.538,0,2,0.0,2,4,0.5,0,9,9,7,1,0,3,4,16,9,1,Brandon Ingram,1,CHI,1610612741
0021800670,22018,1627742,2019-01-17,LAL @ OKC,W,38,1,9,0.111,0,2,0.0,6,6,1.0,1,4,5,11,0,1,4,1,8,-9,1,Brandon Ingram,0,OKC,1610612760
0021800686,22018,1627742,2019-01-19,LAL @ HOU,L,36,7,12,0.583,1,2,0.5,6,8,0.75,1,4,5,4,0,0,6,4,21,-12,1,Brandon Ingram,0,HOU,1610612745
0021800701,22018,1627742,2019-01-21,LAL vs. GSW,L,34,7,16,0.438,1,1,1.0,2,3,0.667,0,5,5,3,0,0,2,3,17,-25,1,Brandon Ingram,1,GSW,1610612744
0021800719,22018,1627742,2019-01-24,LAL vs. MIN,L,36,8,14,0.571,0,2,0.0,4,6,0.667,0,6,6,1,2,0,2,3,20,-10,1,Brandon Ingram,1,MIN,1610612750
0021800743,22018,1627742,2019-01-27,LAL vs. PHX,W,32,9,11,0.818,1,1,1.0,3,6,0.5,0,2,2,4,2,2,1,6,22,7,1,Brandon Ingram,1,PHX,1610612756
0021800755,22018,1627742,2019-01-29,LAL vs. PHI,L,39,16,20,0.8,0,0,0.0,4,5,0.8,1,4,5,5,0,0,3,1,36,-14,1,Brandon Ingram,1,PHI,1610612755
0021800769,22018,1627742,2019-01-31,LAL @ LAC,W,44,7,12,0.583,0,2,0.0,5,5,1.0,0,4,4,4,0,0,2,4,19,8,1,Brandon Ingram,0,LAC,1610612746
0021800782,22018,1627742,2019-02-02,LAL @ GSW,L,39,9,21,0.429,0,2,0.0,2,2,1.0,0,4,4,3,0,1,1,3,20,-15,1,Brandon Ingram,0,GSW,1610612744
0021800798,22018,1627742,2019-02-05,LAL @ IND,L,29,4,8,0.5,0,0,0.0,4,5,0.8,0,6,6,1,0,0,1,0,12,-31,1,Brandon Ingram,0,IND,1610612754
0021800814,22018,1627742,2019-02-07,LAL @ BOS,W,40,4,14,0.286,1,4,0.25,2,6,0.333,1,1,2,7,2,1,1,3,11,18,1,Brandon Ingram,0,BOS,1610612738
0021800835,22018,1627742,2019-02-10,LAL @ PHI,L,34,6,11,0.545,0,0,0.0,7,7,1.0,1,3,4,4,0,0,3,3,19,-8,1,Brandon Ingram,0,PHI,1610612755
0021800848,22018,1627742,2019-02-12,LAL @ ATL,L,34,7,14,0.5,0,1,0.0,5,6,0.833,1,5,6,1,0,1,4,4,19,1,1,Brandon Ingram,0,ATL,1610612737
0021800872,22018,1627742,2019-02-21,LAL vs. HOU,W,41,8,17,0.471,0,3,0.0,11,14,0.786,2,11,13,1,0,0,3,3,27,8,1,Brandon Ingram,1,HOU,1610612745
0021800887,22018,1627742,2019-02-23,LAL @ NOP,L,26,10,18,0.556,3,4,0.75,6,9,0.667,2,3,5,3,0,0,5,5,29,-5,1,Brandon Ingram,0,NOP,1610612740
0021800904,22018,1627742,2019-02-25,LAL @ MEM,L,38,12,18,0.667,3,3,1.0,5,6,0.833,0,6,6,4,1,1,3,5,32,2,1,Brandon Ingram,0,MEM,1610612763
0021800921,22018,1627742,2019-02-27,LAL vs. NOP,W,40,8,14,0.571,0,1,0.0,7,10,0.7,0,6,6,4,0,1,0,5,23,1,1,Brandon Ingram,1,NOP,1610612740
0021800934,22018,1627742,2019-03-01,LAL vs. MIL,L,39,13,21,0.619,1,4,0.25,4,5,0.8,1,7,8,2,0,1,0,3,31,-11,1,Brandon Ingram,1,MIL,1610612749
0021800942,22018,1627742,2019-03-02,LAL @ PHX,L,39,10,19,0.526,2,2,1.0,3,4,0.75,1,6,7,1,0,0,3,4,25,-5,1,Brandon Ingram,0,PHX,1610612756
0021900001,22019,1627742,2019-10-22,NOP @ TOR,L,35,8,19,0.421,2,5,0.4,4,4,1.0,0,5,5,5,1,2,2,4,22,-19,1,Brandon Ingram,0,TOR,1610612761
0021900021,22019,1627742,2019-10-25,NOP vs. DAL,L,31,10,20,0.5,4,7,0.571,1,1,1.0,2,6,8,3,0,3,3,3,25,-11,1,Brandon Ingram,1,DAL,1610612742
0021900032,22019,1627742,2019-10-26,NOP @ HOU,L,39,14,22,0.636,4,7,0.571,3,5,0.6,1,14,15,5,0,0,3,3,35,-1,1,Brandon Ingram,0,HOU,1610612745
0021900047,22019,1627742,2019-10-28,NOP vs. GSW,L,31,10,23,0.435,4,9,0.444,3,5,0.6,3,7,10,6,2,1,2,2,27,-20,1,Brandon Ingram,1,GSW,1610612744
0021900067,22019,1627742,2019-10-31,NOP vs. DEN,W,36,7,12,0.583,2,4,0.5,9,11,0.818,0,3,3,5,0,0,3,1,25,12,1,Brandon Ingram,1,DEN,1610612743
0021900077,22019,1627742,2019-11-02,NOP @ OKC,L,13,3,5,0.6,0,0,0.0,1,4,0.25,1,3,4,1,0,1,1,0,7,4,1,Brandon Ingram,0,OKC,1610612760
0021900092,22019,1627742,2019-11-04,NOP @ BKN,L,37,17,24,0.708,1,3,0.333,5,5,1.0,0,5,5,5,2,0,4,5,40,-10,1,Brandon Ingram,0,BKN,1610612751
0021900121,22019,1627742,2019-11-08,NOP vs. TOR,L,31,10,25,0.4,3,10,0.3,4,4,1.0,2,5,7,1,1,1,3,5,27,-25,1,Brandon Ingram,1,TOR,1610612761
0021900128,22019,1627742,2019-11-09,NOP @ CHA,W,36,8,12,0.667,3,4,0.75,6,11,0.545,1,8,9,4,1,0,7,4,25,4,1,Brandon Ingram,0,CHA,1610612766
0021900199,22019,1627742,2019-11-19,NOP vs. POR,W,35,8,20,0.4,1,5,0.2,4,4,1.0,0,7,7,5,2,1,3,0,21,16,1,Brandon Ingram,1,POR,1610612757
0021900214,22019,1627742,2019-11-21,NOP @ PHX,W,33,9,19,0.474,3,6,0.5,7,9,0.778,0,8,8,5,1,2,4,5,28,18,1,Brandon Ingram,0,PHX,1610612756
0021900234,22019,1627742,2019-11-23,NOP @ UTA,L,37,12,24,0.5,4,7,0.571,5,5,1.0,1,3,4,5,1,0,3,3,33,-20,1,Brandon Ingram,0,UTA,1610612762
0021900239,22019,1627742,2019-11-24,NOP @ LAC,L,35,9,22,0.409,3,7,0.429,3,3,1.0,2,6,8,5,0,1,2,3,24,-6,1,Brandon Ingram,0,LAC,1610612746
0021900264,22019,1627742,2019-11-27,NOP vs. LAL,L,40,4,21,0.19,2,11,0.182,13,13,1.0,0,10,10,1,0,2,3,2,23,-5,1,Brandon Ingram,1,LAL,1610612747
0021900275,22019,1627742,2019-11-29,NOP @ OKC,L,36,11,17,0.647,0,3,0.0,4,5,0.8,1,7,8,4,1,1,2,2,26,0,1,Brandon Ingram,0,OKC,1610612760
0021900289,22019,1627742,2019-12-01,NOP vs. OKC,L,40,8,18,0.444,2,3,0.667,2,2,1.0,0,7,7,4,0,2,1,4,20,9,1,Brandon Ingram,1,OKC,1610612760
0021900302,22019,1627742,2019-12-03,NOP vs. DAL,L,37,8,16,0.5,1,3,0.333,7,7,1.0,0,5,5,6,3,1,1,2,24,-10,1,Brandon Ingram,1,DAL,1610612742
0021900319,22019,1627742,2019-12-05,NOP vs. PHX,L,30,6,10,0.6,2,3,0.667,7,7,1.0,0,6,6,4,0,0,6,6,21,-2,1,Brandon Ingram,1,PHX,1610612756
0021900330,22019,1627742,2019-12-07,NOP @ DAL,L,25,6,12,0.5,1,4,0.25,1,2,0.5,0,4,4,2,0,0,1,4,14,-21,1,Brandon Ingram,0,DAL,1610612742
