,Unnamed: 0,PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,name
298,16,101139,2019-20,0,1610612764,WAS,32.0,10,0,161.0,19,59,0.322,11,35,0.314,15,20,0.75,4,8,12,12,10,4,4,14,64,CJ Miles
299,2,1626259,2019-20,0,1610612761,TOR,26.0,6,1,39.0,6,9,0.667,5,8,0.625,1,2,0.5,0,5,5,2,0,0,2,3,18,Malcolm Miller
300,10,201988,2019-20,0,1610612759,SAS,31.0,19,1,429.0,76,159,0.478,40,90,0.444,25,31,0.8059999999999999,4,21,25,40,18,4,22,31,217,Patty Mills
301,13,200794,2019-20,0,1610612743,DEN,34.0,16,16,423.0,74,153,0.484,20,41,0.488,57,65,0.877,34,63,97,21,14,13,16,45,225,Paul Millsap
302,1,1629003,2019-20,0,1610612755,PHI,23.0,8,0,70.0,10,29,0.345,4,17,0.235,6,7,0.857,1,6,7,4,1,0,12,13,30,Shake Milton
303,2,1628378,2019-20,0,1610612762,UTA,23.0,18,18,625.0,168,373,0.45,42,111,0.37799999999999995,83,99,0.838,19,73,92,67,23,5,40,44,461,Donovan Mitchell
304,2,1628513,2019-20,0,1610612754,IND,26.0,3,0,43.0,6,16,0.375,2,11,0.182,0,0,0.0,0,6,6,7,1,1,2,1,14,Naz Mitrou-Long
305,2,1628370,2019-20,0,1610612766,CHA,21.0,19,0,399.0,75,164,0.457,21,74,0.284,23,28,0.821,6,43,49,43,7,4,28,32,194,Malik Monk
306,8,202734,2019-20,0,1610612740,NOP,30.0,13,3,277.0,54,124,0.435,18,45,0.4,10,16,0.625,13,27,40,21,5,1,8,25,136,E'Twaun Moore
307,0,1629630,2019-20,0,1610612763,MEM,20.0,16,16,457.0,114,245,0.465,14,34,0.41200000000000003,64,82,0.78,16,35,51,105,22,5,56,26,306,Ja Morant
308,12,202693,2019-20,0,1610612765,DET,30.0,18,12,419.0,71,154,0.461,28,71,0.39399999999999996,22,30,0.733,8,61,69,28,12,4,31,43,192,Markieff Morris
309,2,1628420,2019-20,0,1610612743,DEN,24.0,16,0,277.0,46,108,0.426,7,17,0.41200000000000003,14,20,0.7,4,26,30,56,6,3,10,9,113,Monte Morris
310,10,202694,2019-20,0,1610612752,NYK,30.0,18,18,594.0,108,257,0.42,51,99,0.515,68,81,0.84,22,88,110,24,18,11,35,56,335,Marcus Morris Sr.
311,2,1628405,2019-20,0,1610612746,LAC,24.0,2,0,4.0,1,3,0.33299999999999996,1,1,1.0,0,0,0.0,1,1,2,2,0,0,2,1,3,Johnathan Motley
312,6,1626144,2019-20,0,1610612762,UTA,23.0,15,0,249.0,52,101,0.515,7,23,0.304,17,22,0.773,5,38,43,37,6,4,30,26,128,Emmanuel Mudiay
313,2,1627749,2019-20,0,1610612759,SAS,23.0,16,13,360.0,65,136,0.478,4,20,0.2,30,39,0.769,20,84,104,66,23,5,39,39,164,Dejounte Murray
314,3,1627750,2019-20,0,1610612743,DEN,22.0,16,16,527.0,114,259,0.44,31,87,0.35600000000000004,41,46,0.8909999999999999,13,60,73,77,26,6,41,32,300,Jamal Murray
315,1,1629058,2019-20,0,1610612751,BKN,20.0,14,0,228.0,25,75,0.33299999999999996,7,38,0.184,19,26,0.731,7,34,41,16,7,1,21,13,76,Dzanan Musa
316,8,203488,2019-20,0,1610612760,OKC,28.0,13,0,150.0,15,52,0.28800000000000003,10,39,0.256,7,8,0.875,6,27,33,14,3,3,5,20,47,Mike Muscala
317,3,1629004,2019-20,0,1610612765,DET,22.0,13,0,205.0,20,48,0.41700000000000004,18,38,0.474,2,2,1.0,2,12,14,15,4,1,12,16,60,Svi Mykhailiuk
318,2,1627846,2019-20,0,1610612760,OKC,26.0,10,0,131.0,19,42,0.452,8,22,0.364,13,15,0.867,4,14,18,5,3,3,12,10,59,Abdel Nader
319,6,1626204,2019-20,0,1610612739,CLE,26.0,16,3,414.0,65,125,0.52,19,52,0.365,21,29,0.7240000000000001,34,87,121,21,19,6,14,26,170,Larry Nance Jr.
320,5,203894,2019-20,0,1610612750,MIN,28.0,6,0,133.0,13,43,0.302,7,31,0.226,14,16,0.875,1,14,15,27,9,3,12,4,47,Shabazz Napier
321,4,203526,2019-20,0,1610612755,PHI,27.0,15,2,182.0,25,50,0.5,7,15,0.467,2,2,1.0,2,14,16,23,7,2,15,9,59,Raul Neto
322,3,1627777,2019-20,0,1610612762,UTA,26.0,13,0,128.0,18,38,0.474,9,23,0.391,6,8,0.75,1,17,18,7,0,2,7,19,51,Georges Niang
323,7,203457,2019-20,0,1610612760,OKC,25.0,16,3,292.0,48,75,0.64,0,0,0.0,25,30,0.833,20,55,75,24,16,28,20,48,121,Nerlens Noel
324,0,1629668,2019-20,0,1610612747,LAL,21.0,2,0,5.0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,Zach Norvell Jr.
325,0,1629669,2019-20,0,1610612750,MIN,20.0,2,0,15.0,1,4,0.25,0,3,0.0,1,1,1.0,0,1,1,3,0,0,1,1,3,Jaylen Nowell
326,2,1628373,2019-20,0,1610612752,NYK,21.0,17,13,452.0,40,106,0.377,14,44,0.318,13,17,0.765,8,31,39,61,26,10,18,46,107,Frank Ntilikina
327,0,1629134,2019-20,0,1610612748,MIA,24.0,17,17,499.0,111,232,0.478,40,99,0.40399999999999997,18,22,0.818,2,38,40,56,22,5,37,47,280,Kendrick Nunn
328,3,1628021,2019-20,0,1610612751,BKN,26.0,11,0,119.0,10,15,0.667,3,6,0.5,6,10,0.6,4,18,22,4,4,6,5,16,29,David Nwaba
329,2,1626220,2019-20,0,1610612762,UTA,26.0,18,17,521.0,36,73,0.493,21,44,0.47700000000000004,10,12,0.833,1,80,81,45,13,6,16,52,103,Royce O'Neale
330,7,203124,2019-20,0,1610612755,PHI,29.0,13,0,120.0,18,33,0.545,5,12,0.41700000000000004,2,6,0.33299999999999996,13,30,43,17,2,7,12,18,43,Kyle O'Quinn
331,2,1628400,2019-20,0,1610612738,BOS,24.0,18,1,229.0,17,41,0.415,8,23,0.348,5,8,0.625,4,22,26,6,5,1,4,17,47,Semi Ojeleye
332,6,1626143,2019-20,0,1610612740,NOP,23.0,11,5,193.0,42,64,0.6559999999999999,0,1,0.0,21,32,0.6559999999999999,21,31,52,13,4,13,17,32,105,Jahlil Okafor
333,1,1629059,2019-20,0,1610612756,PHX,22.0,12,0,137.0,20,48,0.41700000000000004,10,22,0.455,9,17,0.529,2,11,13,34,4,0,4,8,59,Elie Okobo
334,1,1629006,2019-20,0,1610612750,MIN,21.0,16,2,391.0,44,99,0.444,10,38,0.263,41,55,0.745,24,61,85,31,18,6,24,35,139,Josh Okogie
335,0,1629644,2019-20,0,1610612748,MIA,20.0,2,0,3.0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,KZ Okpala
336,6,203482,2019-20,0,1610612748,MIA,28.0,17,0,402.0,51,112,0.455,30,68,0.441,19,22,0.8640000000000001,18,78,96,27,18,7,26,44,151,Kelly Olynyk
337,0,1629671,2019-20,0,1610612762,UTA,22.0,2,0,4.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,Miye Oni
338,2,1626224,2019-20,0,1610612739,CLE,24.0,18,18,534.0,60,149,0.40299999999999997,28,78,0.359,17,25,0.68,9,61,70,37,18,4,22,42,165,Cedi Osman
339,6,1626162,2019-20,0,1610612756,PHX,23.0,17,17,518.0,101,220,0.45899999999999996,24,71,0.33799999999999997,67,81,0.8270000000000001,23,74,97,28,22,9,29,52,293,Kelly Oubre Jr.
340,7,203953,2019-20,0,1610612737,ATL,24.0,18,13,508.0,131,253,0.518,21,72,0.292,37,52,0.7120000000000001,38,80,118,37,27,9,34,64,320,Jabari Parker
341,8,202718,2019-20,0,1610612737,ATL,31.0,2,0,19.0,3,7,0.429,2,5,0.4,0,0,0.0,1,2,3,0,3,0,1,1,8,Chandler Parsons
342,0,1629672,2019-20,0,1610612744,GSW,23.0,18,12,566.0,115,228,0.504,12,45,0.267,64,79,0.81,25,73,98,29,7,7,28,38,306,Eric Paschall
343,13,202335,2019-20,0,1610612746,LAC,30.0,17,11,243.0,26,70,0.371,21,54,0.389,4,8,0.5,12,36,48,13,2,2,6,14,77,Patrick Patterson
344,2,1628383,2019-20,0,1610612760,OKC,22.0,2,0,9.0,1,3,0.33299999999999996,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,4,2,Justin Patton
345,14,101108,2019-20,0,1610612760,OKC,34.0,17,17,518.0,85,188,0.452,29,74,0.392,76,86,0.884,5,65,70,96,30,0,35,39,275,Chris Paul
346,7,203901,2019-20,0,1610612752,NYK,25.0,4,3,102.0,11,29,0.379,5,8,0.625,5,6,0.833,3,9,12,15,10,0,7,8,32,Elfrid Payton
347,1,1629033,2019-20,0,1610612751,BKN,24.0,10,0,154.0,17,64,0.266,6,32,0.188,8,9,0.889,3,14,17,28,6,0,15,14,48,Theo Pinson
348,8,203486,2019-20,0,1610612743,DEN,29.0,16,0,267.0,46,79,0.5820000000000001,0,2,0.0,21,40,0.525,30,57,87,36,9,13,24,42,113,Mason Plumlee
349,3,1627751,2019-20,0,1610612759,SAS,24.0,19,5,334.0,45,80,0.563,0,0,0.0,16,28,0.5710000000000001,42,68,110,28,10,19,18,35,106,Jakob Poeltl
350,0,1629738,2019-20,0,1610612738,BOS,26.0,6,0,31.0,3,8,0.375,0,0,0.0,1,2,0.5,5,3,8,3,1,2,3,7,7,Vincent Poirier
351,0,1629044,2019-20,0,1610612761,TOR,21.0,1,0,6.0,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,2,0,0,0,2,4,Shamorie Ponds
352,0,1629673,2019-20,0,1610612744,GSW,20.0,19,9,495.0,54,200,0.27,24,102,0.235,35,40,0.875,4,47,51,45,12,4,28,43,167,Jordan Poole
353,0,1629645,2019-20,0,1610612739,CLE,19.0,17,1,355.0,43,109,0.39399999999999996,8,37,0.21600000000000003,19,25,0.76,6,45,51,34,14,4,22,45,113,Kevin Porter Jr.
354,0,1629008,2019-20,0,1610612743,DEN,21.0,10,0,90.0,15,34,0.441,2,10,0.2,5,8,0.625,8,15,23,4,0,3,6,13,37,Michael Porter Jr.
355,8,203490,2019-20,0,1610612741,CHI,26.0,9,9,226.0,35,84,0.41700000000000004,16,40,0.4,15,20,0.75,8,23,31,14,9,3,7,20,101,Otto Porter Jr.
356,6,1626171,2019-20,0,1610612752,NYK,24.0,18,2,405.0,67,165,0.406,21,51,0.41200000000000003,12,16,0.75,33,78,111,21,12,6,18,32,167,Bobby Portis
357,3,204001,2019-20,0,1610612742,DAL,24.0,16,16,499.0,105,256,0.41,37,100,0.37,45,65,0.6920000000000001,27,120,147,25,8,34,28,48,292,Kristaps Porzingis
358,7,203939,2019-20,0,1610612742,DAL,28.0,14,11,354.0,44,67,0.657,3,8,0.375,14,26,0.5379999999999999,23,36,59,18,10,6,16,38,105,Dwight Powell
359,4,1626181,2019-20,0,1610612761,TOR,26.0,17,9,463.0,70,160,0.43799999999999994,26,76,0.342,30,36,0.833,9,59,68,27,11,6,25,29,196,Norman Powell
360,3,1627752,2019-20,0,1610612751,BKN,25.0,19,19,573.0,90,221,0.40700000000000003,53,132,0.402,18,25,0.72,16,97,113,33,15,5,41,53,251,Taurean Prince
361,5,203944,2019-20,0,1610612752,NYK,24.0,18,18,587.0,113,253,0.447,18,67,0.26899999999999996,52,83,0.627,45,117,162,65,14,3,61,55,296,Julius Randle
362,0,1629629,2019-20,0,1610612737,ATL,20.0,16,14,395.0,40,136,0.294,13,60,0.217,26,33,0.7879999999999999,9,48,57,28,15,5,29,31,119,Cam Reddish
363,15,200755,2019-20,0,1610612740,NOP,35.0,17,13,479.0,79,178,0.444,59,123,0.48,43,51,0.843,4,46,50,32,8,5,24,26,260,JJ Redick
364,4,1626196,2019-20,0,1610612755,PHI,26.0,16,16,512.0,93,204,0.456,32,83,0.386,40,50,0.8,10,45,55,58,18,10,37,47,258,Josh Richardson
365,11,203085,2019-20,0,1610612745,HOU,27.0,18,1,423.0,50,125,0.4,20,71,0.282,16,23,0.696,11,33,44,22,8,2,11,31,136,Austin Rivers
366,1,1629130,2019-20,0,1610612748,MIA,25.0,17,12,425.0,60,135,0.444,44,110,0.4,12,12,1.0,2,39,41,13,13,7,12,42,176,Duncan Robinson
367,1,1629010,2019-20,0,1610612746,LAC,22.0,14,0,152.0,17,47,0.36200000000000004,8,24,0.33299999999999996,2,4,0.5,0,15,15,14,4,5,10,19,44,Jerome Robinson
368,0,1629620,2019-20,0,1610612764,WAS,22.0,4,0,12.0,2,5,0.4,1,1,1.0,0,0,0.0,1,2,3,2,0,0,2,0,5,Justin Robinson
369,1,1629011,2019-20,0,1610612752,NYK,21.0,14,6,276.0,52,72,0.722,0,0,0.0,27,37,0.73,39,48,87,9,9,28,13,47,131,Mitchell Robinson
370,7,203922,2019-20,0,1610612744,GSW,25.0,19,19,604.0,90,186,0.484,25,61,0.41,22,26,0.846,32,58,90,41,20,4,17,30,227,Glenn Robinson III
371,15,200765,2019-20,0,1610612747,LAL,33.0,8,0,171.0,24,61,0.39299999999999996,10,25,0.4,5,7,0.7140000000000001,4,22,26,44,9,0,15,10,63,Rajon Rondo
372,12,201565,2019-20,0,1610612765,DET,31.0,13,1,309.0,83,169,0.491,9,27,0.33299999999999996,36,40,0.9,6,18,24,70,11,6,38,17,211,Derrick Rose
373,9,203082,2019-20,0,1610612753,ORL,28.0,15,0,360.0,63,162,0.389,26,92,0.28300000000000003,25,29,0.862,5,40,45,15,14,3,18,24,177,Terrence Ross
374,4,1626179,2019-20,0,1610612766,CHA,25.0,19,19,613.0,114,269,0.424,43,117,0.368,55,64,0.8590000000000001,14,61,75,83,21,4,57,42,326,Terry Rozier
375,8,201937,2019-20,0,1610612756,PHX,29.0,12,12,364.0,53,133,0.39799999999999996,13,39,0.33299999999999996,36,42,0.857,7,58,65,93,15,0,25,33,155,Ricky Rubio
376,4,1626156,2019-20,0,1610612744,GSW,23.0,10,10,315.0,85,187,0.455,28,79,0.354,45,59,0.763,2,34,36,67,8,5,34,18,243,D'Angelo Russell
377,3,1627734,2019-20,0,1610612754,IND,23.0,15,15,510.0,112,220,0.509,5,19,0.263,55,67,0.821,57,142,199,54,10,9,39,52,284,Domantas Sabonis
378,6,203960,2019-20,0,1610612754,IND,26.0,9,7,166.0,23,41,0.561,2,10,0.2,2,7,0.28600000000000003,7,17,24,4,5,6,6,23,50,JaKarr Sampson
379,5,203967,2019-20,0,1610612756,PHX,25.0,17,17,468.0,67,158,0.424,31,79,0.392,17,21,0.81,28,90,118,34,18,7,25,41,182,Dario Saric
380,3,203107,2019-20,0,1610612741,CHI,28.0,19,19,495.0,66,143,0.462,25,57,0.439,18,21,0.857,17,47,64,97,28,3,41,42,175,Tomas Satoransky
381,0,1629678,2019-20,0,1610612764,WAS,22.0,6,0,52.0,7,10,0.7,4,7,0.5710000000000001,4,4,1.0,2,6,8,1,0,0,0,3,22,Admiral Schofield
382,6,203471,2019-20,0,1610612760,OKC,26.0,17,0,490.0,97,222,0.43700000000000006,22,77,0.28600000000000003,36,48,0.75,8,62,70,65,14,5,49,42,252,Dennis Schroder
383,9,203118,2019-20,0,1610612755,PHI,31.0,18,0,341.0,41,95,0.43200000000000005,21,59,0.35600000000000004,8,9,0.889,13,49,62,12,5,2,7,29,111,Mike Scott
384,15,200757,2019-20,0,1610612745,HOU,35.0,15,0,165.0,11,38,0.289,7,24,0.292,0,0,0.0,10,26,36,14,6,4,4,16,29,Thabo Sefolosha
385,1,1629012,2019-20,0,1610612739,CLE,20.0,18,18,549.0,123,282,0.436,23,70,0.32899999999999996,54,67,0.8059999999999999,17,43,60,41,13,1,34,38,323,Collin Sexton
386,3,1629013,2019-20,0,1610612746,LAC,22.0,10,10,294.0,30,77,0.39,21,58,0.36200000000000004,10,10,1.0,0,15,15,17,4,1,12,31,91,Landry Shamet
387,3,1627783,2019-20,0,1610612761,TOR,25.0,17,17,624.0,165,345,0.478,42,107,0.39299999999999996,70,85,0.8240000000000001,25,117,142,66,14,13,48,53,442,Pascal Siakam
388,0,1629735,2019-20,0,1610612748,MIA,23.0,16,0,162.0,25,37,0.6759999999999999,0,2,0.0,14,20,0.7,31,35,66,11,4,12,23,44,64,Chris Silva
389,2,1627732,2019-20,0,1610612755,PHI,23.0,16,16,542.0,87,160,0.544,1,2,0.5,28,48,0.583,25,89,114,130,36,9,61,53,203,Ben Simmons
390,1,1629014,2019-20,0,1610612757,POR,20.0,19,1,414.0,75,175,0.429,29,82,0.354,25,33,0.758,4,29,33,26,10,2,19,37,204,Anfernee Simons
391,5,203935,2019-20,0,1610612738,BOS,25.0,18,13,587.0,78,201,0.38799999999999996,41,122,0.336,29,33,0.879,16,46,62,89,26,9,20,42,226,Marcus Smart
392,19,202397,2019-20,0,1610612764,WAS,31.0,16,5,388.0,55,125,0.44,12,35,0.34299999999999997,8,13,0.615,10,43,53,68,12,7,18,25,130,Ish Smith
393,4,1628372,2019-20,0,1610612752,NYK,22.0,11,0,172.0,23,69,0.33299999999999996,7,22,0.318,5,8,0.625,9,9,18,29,6,1,16,26,58,Dennis Smith Jr.
394,6,203503,2019-20,0,1610612765,DET,28.0,14,13,372.0,43,95,0.45299999999999996,30,67,0.44799999999999995,4,4,1.0,5,17,22,23,7,2,6,25,120,Tony Snell
395,1,1629016,2019-20,0,1610612744,GSW,22.0,18,0,329.0,50,117,0.42700000000000005,14,37,0.37799999999999995,25,32,0.7809999999999999,44,60,104,20,12,13,24,24,139,Omari Spellman
396,0,1629622,2019-20,0,1610612741,CHI,23.0,1,0,5.0,2,3,0.667,0,1,0.0,1,1,1.0,1,0,1,0,0,0,0,1,5,Max Strus
397,2,1628410,2019-20,0,1610612754,IND,23.0,3,2,67.0,9,18,0.5,0,3,0.0,3,5,0.6,1,2,3,6,5,1,1,9,21,Edmond Sumner
398,4,1628403,2019-20,0,1610612758,SAC,22.0,4,0,11.0,1,2,0.5,0,0,0.0,1,2,0.5,1,3,4,0,1,2,3,3,3,Caleb Swanigan
399,2,1628369,2019-20,0,1610612738,BOS,21.0,18,18,619.0,135,330,0.409,40,112,0.35700000000000004,60,73,0.8220000000000001,26,103,129,45,26,10,40,41,370,Jayson Tatum
400,10,201952,2019-20,0,1610612750,MIN,31.0,14,11,408.0,54,131,0.41200000000000003,9,36,0.25,56,67,0.836,7,30,37,106,14,5,29,31,173,Jeff Teague
401,17,202066,2019-20,0,1610612751,BKN,33.0,19,10,503.0,61,148,0.41200000000000003,39,108,0.361,18,24,0.75,8,48,56,38,20,12,17,37,179,Garrett Temple
402,2,1628464,2019-20,0,1610612738,BOS,27.0,15,14,329.0,40,84,0.47600000000000003,2,13,0.154,19,27,0.7040000000000001,27,80,107,18,8,23,11,48,101,Daniel Theis
403,12,202738,2019-20,0,1610612764,WAS,30.0,14,11,343.0,65,153,0.425,27,68,0.397,11,13,0.846,1,21,22,74,6,3,31,29,168,Isaiah Thomas
404,1,1629017,2019-20,0,1610612765,DET,23.0,2,0,6.0,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,Khyri Thomas
405,0,1629744,2019-20,0,1610612761,TOR,25.0,12,0,136.0,20,37,0.541,14,26,0.5379999999999999,3,5,0.6,1,12,13,4,4,0,4,12,57,Matt Thomas
406,8,202684,2019-20,0,1610612739,CLE,28.0,17,17,536.0,102,195,0.523,3,7,0.429,36,56,0.643,69,105,174,39,14,22,27,41,243,Tristan Thompson
407,0,1629680,2019-20,0,1610612755,PHI,22.0,17,2,245.0,23,59,0.39,12,31,0.387,12,17,0.706,4,14,18,16,25,13,20,41,70,Matisse Thybulle
408,15,201229,2019-20,0,1610612757,POR,34.0,15,7,267.0,17,58,0.293,13,46,0.28300000000000003,9,11,0.818,9,41,50,11,3,6,10,20,56,Anthony Tolliver
409,4,1626157,2019-20,0,1610612750,MIN,24.0,16,16,527.0,142,277,0.513,63,142,0.444,73,92,0.7929999999999999,41,160,201,65,17,24,54,54,420,Karl-Anthony Towns
410,1,1629018,2019-20,0,1610612757,POR,20.0,11,1,93.0,15,33,0.455,11,23,0.478,0,0,0.0,3,9,12,5,2,2,2,7,41,Gary Trent Jr.
411,1,1629019,2019-20,0,1610612752,NYK,23.0,9,1,124.0,19,38,0.5,10,22,0.455,19,24,0.792,1,13,14,13,2,3,15,20,67,Allonzo Trier
412,10,200782,2019-20,0,1610612745,HOU,34.0,18,18,630.0,65,122,0.5329999999999999,34,75,0.45299999999999996,11,14,0.7859999999999999,25,84,109,24,27,9,16,58,175,P.J. Tucker
413,11,202323,2019-20,0,1610612737,ATL,31.0,10,0,126.0,19,44,0.43200000000000005,0,3,0.0,10,12,0.833,4,20,24,19,5,4,13,14,48,Evan Turner
414,4,1626167,2019-20,0,1610612754,IND,23.0,9,9,274.0,42,85,0.494,17,37,0.45899999999999996,8,11,0.727,14,43,57,9,4,23,17,21,109,Myles Turner
415,9,202685,2019-20,0,1610612763,MEM,27.0,17,17,412.0,93,169,0.55,10,28,0.35700000000000004,26,30,0.867,39,121,160,32,5,13,38,44,222,Jonas Valanciunas
416,2,1627756,2019-20,0,1610612741,CHI,26.0,5,0,32.0,9,21,0.429,5,13,0.385,0,0,0.0,2,7,9,2,1,0,1,2,23,Denzel Valentine
417,3,1627832,2019-20,0,1610612761,TOR,25.0,17,17,639.0,101,248,0.40700000000000003,42,111,0.37799999999999995,67,75,0.893,3,62,65,127,29,2,45,39,311,Fred VanVleet
418,1,1629020,2019-20,0,1610612743,DEN,20.0,3,0,9.0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,0,0,Jarred Vanderbilt
419,7,203943,2019-20,0,1610612750,MIN,24.0,14,1,177.0,20,43,0.465,1,10,0.1,16,19,0.8420000000000001,17,34,51,15,4,3,13,20,57,Noah Vonleh
420,8,202696,2019-20,0,1610612753,ORL,29.0,14,14,431.0,95,211,0.45,16,50,0.32,33,39,0.846,41,121,162,49,9,15,20,27,239,Nikola Vucevic
421,0,1629731,2019-20,0,1610612739,CLE,23.0,3,0,18.0,1,2,0.5,1,1,1.0,0,0,0.0,0,2,2,0,1,0,0,3,3,Dean Wade
422,1,1629021,2019-20,0,1610612764,WAS,22.0,16,0,307.0,78,121,0.645,19,40,0.475,22,27,0.815,21,66,87,22,11,11,36,61,197,Moritz Wagner
423,8,202689,2019-20,0,1610612738,BOS,29.0,17,17,548.0,119,293,0.406,58,149,0.389,77,84,0.917,20,60,80,80,15,8,35,31,373,Kemba Walker
424,1,1629022,2019-20,0,1610612759,SAS,20.0,12,0,64.0,10,27,0.37,1,4,0.25,1,7,0.14300000000000002,2,9,11,4,0,1,3,5,22,Lonnie Walker IV
425,2,1627820,2019-20,0,1610612737,ATL,25.0,11,0,129.0,12,35,0.34299999999999997,0,10,0.0,11,17,0.647,3,16,19,12,5,0,9,16,35,Tyrone Wallace
426,1,1628476,2019-20,0,1610612746,LAC,24.0,3,0,9.0,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,1,2,3,Derrick Walton Jr.
427,1,202954,2019-20,0,1610612738,BOS,30.0,18,0,311.0,44,88,0.5,9,22,0.409,37,41,0.902,8,32,40,50,13,4,21,32,134,Brad Wanamaker
428,5,203933,2019-20,0,1610612754,IND,26.0,17,17,569.0,124,249,0.498,17,51,0.33299999999999996,31,39,0.795,11,47,58,17,20,6,24,43,296,T.J. Warren
429,0,1629023,2019-20,0,1610612766,CHA,21.0,19,19,522.0,82,165,0.49700000000000005,25,56,0.446,26,39,0.667,17,81,98,27,21,16,23,50,215,P.J. Washington
430,1,1629139,2019-20,0,1610612763,MEM,25.0,1,0,3.0,2,2,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,Yuta Watanabe
431,0,1629682,2019-20,0,1610612738,BOS,21.0,1,0,20.0,2,7,0.28600000000000003,1,5,0.2,2,2,1.0,0,2,2,3,1,2,2,2,7,Tremont Waters
432,11,201566,2019-20,0,1610612745,HOU,31.0,16,16,539.0,132,313,0.42200000000000004,20,89,0.225,76,106,0.7170000000000001,22,100,122,109,25,5,69,63,360,Russell Westbrook
433,0,1629632,2019-20,0,1610612741,CHI,19.0,19,0,487.0,89,243,0.366,38,116,0.32799999999999996,30,38,0.789,5,61,66,41,17,0,29,28,246,Coby White
434,2,1628401,2019-20,0,1610612759,SAS,25.0,17,5,403.0,57,125,0.456,13,36,0.361,40,51,0.784,10,31,41,51,8,13,20,45,167,Derrick White
435,7,202355,2019-20,0,1610612757,POR,30.0,16,16,439.0,98,164,0.598,0,0,0.0,47,59,0.797,58,138,196,15,6,27,32,45,243,Hassan Whiteside
436,5,203952,2019-20,0,1610612750,MIN,24.0,15,15,524.0,145,310,0.46799999999999997,35,99,0.354,54,79,0.684,18,63,81,49,10,17,27,36,379,Andrew Wiggins
437,0,1629684,2019-20,0,1610612738,BOS,20.0,17,0,244.0,12,49,0.245,0,21,0.0,12,15,0.8,12,26,38,14,8,12,14,29,36,Grant Williams
438,1,1629026,2019-20,0,1610612740,NOP,24.0,18,10,463.0,39,90,0.433,20,57,0.35100000000000003,8,19,0.42100000000000004,33,79,112,34,18,14,15,51,106,Kenrich Williams
439,16,101150,2019-20,0,1610612746,LAC,33.0,19,3,613.0,137,318,0.431,36,95,0.379,117,139,0.8420000000000001,12,56,68,117,11,3,60,28,427,Lou Williams
440,14,101107,2019-20,0,1610612766,CHA,33.0,19,0,371.0,51,100,0.51,23,57,0.40399999999999997,15,18,0.833,10,39,49,12,11,5,11,31,140,Marvin Williams
441,1,1629057,2019-20,0,1610612738,BOS,22.0,16,1,230.0,31,42,0.738,0,0,0.0,6,11,0.545,18,54,72,21,16,18,14,28,68,Robert Williams III
442,0,1628430,2019-20,0,1610612762,UTA,25.0,4,0,8.0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,Nigel Williams-Goss
443,2,1628391,2019-20,0,1610612749,MIL,23.0,7,0,55.0,8,20,0.4,3,14,0.214,0,0,0.0,3,8,11,5,0,1,4,3,19,D.J. Wilson
444,4,1626159,2019-20,0,1610612748,MIA,23.0,6,5,215.0,31,82,0.37799999999999995,3,15,0.2,14,21,0.667,10,37,47,27,6,3,17,22,79,Justise Winslow
445,5,1626174,2019-20,0,1610612765,DET,24.0,16,0,232.0,48,80,0.6,11,24,0.45799999999999996,25,36,0.6940000000000001,17,50,67,6,5,17,12,13,132,Christian Wood
446,6,1626153,2019-20,0,1610612742,DAL,27.0,17,2,378.0,51,103,0.495,8,27,0.29600000000000004,24,30,0.8,14,45,59,52,19,6,13,20,134,Delon Wright
447,14,201152,2019-20,0,1610612741,CHI,31.0,19,0,408.0,68,168,0.405,21,65,0.32299999999999995,15,25,0.6,33,49,82,32,19,6,30,30,172,Thaddeus Young
448,1,1629027,2019-20,0,1610612737,ATL,21.0,17,17,581.0,150,344,0.436,52,144,0.361,102,122,0.836,9,67,76,146,25,1,81,21,454,Trae Young
449,6,203469,2019-20,0,1610612766,CHA,27.0,17,17,417.0,75,145,0.517,11,31,0.355,29,46,0.63,52,86,138,22,9,6,25,43,190,Cody Zeller
450,2,1627790,2019-20,0,1610612739,CLE,22.0,4,0,64.0,10,18,0.556,0,0,0.0,4,5,0.8,5,9,14,0,1,1,1,8,24,Ante Zizic
451,5,1627826,2019-20,0,1610612746,LAC,22.0,19,17,306.0,64,105,0.61,0,1,0.0,35,44,0.795,47,82,129,16,4,22,16,45,163,Ivica Zubac
